title,issue,url,px_w,px_h,est_img_tokens
Champions,17,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6303598-17.jpg,0,0,550
Champions,18,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6352572-18.jpg,0,0,550
Champions,1,https://static.wikia.nocookie.net/marveldatabase/images/7/7d/Champions_Vol_2_1.jpg,0,0,550
Champions,1,https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Champions_Vol_3_1.jpg,0,0,550
Champions,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7665050-02.jpg,0,0,550
Champions,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6824797-03.jpg,0,0,550
Champions,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7819746-04.jpg,0,0,550
Champions,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6913187-05.jpg,0,0,550
Champions,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6967230-06.jpg,0,0,550
Champions,7,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7000472-07.jpg,0,0,550
Champions,8,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7033144-08.jpg,0,0,550
Champions,9,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7060968-09.jpg,0,0,550
Champions,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7092739-10.jpg,0,0,550
Champions,26,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6677236-26.jpg,0,0,550
Champions,27,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6722403-27.jpg,0,0,550
Outlawed,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7284310-01.jpg,0,0,550
Uncanny X-Men,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6730782-06.jpg,0,0,550
Uncanny X-Men,7,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6735990-07.jpg,0,0,550
Ultimate X-Men,21,https://comicvine.gamespot.com/a/uploads/scale_medium/10/108980/2294547-ultimate_x_men__21__2002_.jpg,0,0,550
Ultimate X-Men,22,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/81881-7258-105446-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,23,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82267-7258-105480-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,24,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82346-7258-105482-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,25,https://comicvine.gamespot.com/a/uploads/scale_medium/10/108980/2294548-ultimate_x_men__25__2003____page_1.jpg,0,0,550
Ultimate X-Men,27,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82353-7258-105485-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,28,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82354-7258-105486-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,29,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82355-7258-105487-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,30,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82357-7258-105488-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,31,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82358-7258-105489-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,32,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82359-7258-105490-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,33,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82360-7258-105491-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,34,https://comicvine.gamespot.com/a/uploads/scale_medium/1/15776/2521388-uxm34a.jpg,0,0,550
Ultimate X-Men,35,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82479-7258-105513-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,37,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82539-7258-105516-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,38,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82540-7258-105517-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,39,https://comicvine.gamespot.com/a/uploads/scale_medium/0/1013/82559-7258-105518-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,46,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/67990-7258-100988-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,47,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/67991-7258-100989-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,48,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/67992-7258-100990-1-ultimate-x-men.jpg,0,0,550
Ultimate X-Men,49,https://comicvine.gamespot.com/a/uploads/scale_medium/0/4/67993-7258-100991-1-ultimate-x-men.jpg,0,0,550
Ultimate X,1,https://comicvine.gamespot.com/a/uploads/scale_medium/3/31666/1114942-prv4338_cov.jpg,0,0,550
Ultimate X,2,https://comicvine.gamespot.com/a/uploads/scale_medium/5/57461/1178678-prv4810_cov.jpg,0,0,550
Ultimate X,3,https://comicvine.gamespot.com/a/uploads/scale_medium/0/6063/1266283-prv5449_cov.jpg,0,0,550
Ultimate Secret,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/787/84243-18046-105689-1-ultimate-secret.jpg,0,0,550
Ultimate Secret,2,https://comicvine.gamespot.com/a/uploads/scale_medium/0/787/84249-18046-105690-1-ultimate-secret.jpg,0,0,550
Ultimate Secret,3,https://comicvine.gamespot.com/a/uploads/scale_medium/0/787/84251-18046-105691-1-ultimate-secret.jpg,0,0,550
Ultimate Secret,4,https://comicvine.gamespot.com/a/uploads/scale_medium/0/787/84252-18046-105692-1-ultimate-secret.jpg,0,0,550
Invincible Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/4/4b/Invincible_Iron_Man_Vol_1_1.jpg,0,0,550
Invincible Iron Man,2,https://static.wikia.nocookie.net/marveldatabase/images/4/45/Invincible_Iron_Man_Vol_1_2.jpg,0,0,550
Invincible Iron Man,3,https://static.wikia.nocookie.net/marveldatabase/images/0/04/Invincible_Iron_Man_Vol_1_3.jpg,0,0,550
Invincible Iron Man,4,https://static.wikia.nocookie.net/marveldatabase/images/0/02/Invincible_Iron_Man_Vol_1_4.jpg,0,0,550
Invincible Iron Man,5,https://static.wikia.nocookie.net/marveldatabase/images/e/ee/Invincible_Iron_Man_Vol_1_5.jpg,0,0,550
Invincible Iron Man,6,https://static.wikia.nocookie.net/marveldatabase/images/7/75/Invincible_Iron_Man_Vol_1_6.jpg,0,0,550
Invincible Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/7/70/Invincible_Iron_Man_Vol_2_1.jpg,0,0,550
Invincible Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2185982-02a.jpg,0,0,550
Invincible Iron Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2185985-04a.jpg,0,0,550
Invincible Iron Man,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2185987-05a.jpg,0,0,550
Invincible Iron Man,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2185998-06.jpg,0,0,550
Invincible Iron Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2185984-03a.jpg,0,0,550
Invincible Iron Man,8,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9241/647180-invincible_iron_man_v5_08_001.jpg,0,0,550
Invincible Iron Man,9,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9241/670106-invincible_iron_man_09_page__01.jpg,0,0,550
Invincible Iron Man,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2185999-10.jpg,0,0,550
Invincible Iron Man,500,https://comicvine.gamespot.com/a/uploads/scale_medium/6/62444/1627307-964107.jpg,0,0,550
Invincible Iron Man,501,https://comicvine.gamespot.com/a/uploads/scale_medium/6/62778/1685500-iron_man.png,0,0,550
Invincible Iron Man,512,https://static.wikia.nocookie.net/marveldatabase/images/3/30/Invincible_Iron_Man_Vol_2_512.jpg,0,0,550
Invincible Iron Man,513,https://comicvine.gamespot.com/a/uploads/scale_medium/7/71975/2616368-prev_img.jpg,0,0,550
Invincible Iron Man,514,https://comicvine.gamespot.com/a/uploads/scale_medium/6/60408/2255316-p00001.jpg,0,0,550
Invincible Iron Man,515,https://comicvine.gamespot.com/a/uploads/scale_medium/7/71975/2299951-prev_img_12.jpeg,0,0,550
Invincible Iron Man,516,https://static.wikia.nocookie.net/marveldatabase/images/f/f6/Invincible_Iron_Man_Vol_2_516.jpg,0,0,550
Invincible Iron Man,517,https://static.wikia.nocookie.net/marveldatabase/images/8/85/Invincible_Iron_Man_Vol_2_517.jpg,0,0,550
Invincible Iron Man,518,https://static.wikia.nocookie.net/marveldatabase/images/6/62/Invincible_Iron_Man_Vol_2_518.jpg,0,0,550
Invincible Iron Man,519,https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Invincible_Iron_Man_Vol_2_519.jpg,0,0,550
Invincible Iron Man,520,https://static.wikia.nocookie.net/marveldatabase/images/3/35/Invincible_Iron_Man_Vol_2_520.jpg,0,0,550
Invincible Iron Man,521,https://comicvine.gamespot.com/a/uploads/scale_medium/3/31666/2472641-prv12974_cov.jpg,0,0,550
Invincible Iron Man,523,https://static.wikia.nocookie.net/marveldatabase/images/a/a9/Invincible_Iron_Man_Vol_2_523.jpg,0,0,550
Invincible Iron Man,524,https://static.wikia.nocookie.net/marveldatabase/images/a/a4/Invincible_Iron_Man_Vol_2_524.jpg,0,0,550
Invincible Iron Man,526,https://static.wikia.nocookie.net/marveldatabase/images/3/38/Invincible_Iron_Man_Vol_2_526.jpg,0,0,550
Invincible Iron Man,527,https://static.wikia.nocookie.net/marveldatabase/images/3/37/Invincible_Iron_Man_Vol_2_527.jpg,0,0,550
Invincible Iron Man,500.1,https://comicvine.gamespot.com/a/uploads/scale_medium/2/22664/2017645-iim__ufx.jpg,0,0,550
Invincible Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/2/20/Invincible_Iron_Man_Vol_3_1.jpg,0,0,550
Invincible Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4865212-02.jpg,0,0,550
Invincible Iron Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4889092-03.jpg,0,0,550
Invincible Iron Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4934922-04.jpg,0,0,550
Invincible Iron Man,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4984994-05.jpg,0,0,550
Invincible Iron Man,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5031508-06.jpg,0,0,550
Invincible Iron Man,8,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5134405-08.jpg,0,0,550
Invincible Iron Man,9,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5187703-09.jpg,0,0,550
Invincible Iron Man,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5239193-10.jpg,0,0,550
Invincible Iron Man,593,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6104049-593.jpg,0,0,550
Invincible Iron Man,594,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6155599-594.jpg,0,0,550
Invincible Iron Man,600,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6438973-600.jpg,0,0,550
Invincible Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/4/4b/Invincible_Iron_Man_Vol_1_1.jpg,0,0,550
Invincible Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/b/b5/Invincible_Iron_Man_Vol_4_1.jpg,0,0,550
Invincible Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5601742-02.jpg,0,0,550
Invincible Iron Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5652824-03.jpg,0,0,550
Invincible Iron Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5700576-04.jpg,0,0,550
Invincible Iron Man,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5760992-05.jpg,0,0,550
Invincible Iron Man,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5809509-06.jpg,0,0,550
Invincible Iron Man,8,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5914494-08.jpg,0,0,550
Invincible Iron Man,9,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5961588-09.jpg,0,0,550
Invincible Iron Man,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6007379-10.jpg,0,0,550
Invincible Iron Man,79,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9067773-wwww.jpg,0,0,550
Invincible Iron Man,80,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9067773-wwww.jpg,0,0,550
Invincible Iron Man,81,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9067773-wwww.jpg,0,0,550
Invincible Iron Man,82,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9067773-wwww.jpg,0,0,550
Iron Man 2.0,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2034330-01a.jpg,0,0,550
Iron Man 2.0,2,https://comicvine.gamespot.com/a/uploads/scale_medium/8/87073/1722352-ironman2_0_02.jpg,0,0,550
Iron Man 2.0,3,https://comicvine.gamespot.com/a/uploads/scale_medium/8/87073/1770103-ironman2_0_3.jpg,0,0,550
Iron Man 2.0,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/2034331-04.jpg,0,0,550
Iron Man 2.0,7,https://comicvine.gamespot.com/a/uploads/scale_medium/0/2747/1919628-ironman7.jpg,0,0,550
Iron Man 2.0,8,https://comicvine.gamespot.com/a/uploads/scale_medium/0/2747/1989083-war_machine_8.jpg,0,0,550
Iron Man 2.0,9,https://comicvine.gamespot.com/a/uploads/scale_medium/5/57023/2021707-prv9878_cov.jpg,0,0,550
Iron Man 2.0,10,https://comicvine.gamespot.com/a/uploads/scale_medium/10/109203/2099587-im2.0_10c.jpg,0,0,550
Iron Man 2.0,11,https://comicvine.gamespot.com/a/uploads/scale_medium/11/111946/2125099-ironman2_0_11.jpg,0,0,550
Iron Man 2.0,12,https://comicvine.gamespot.com/a/uploads/scale_medium/5/57023/2137988-prv10899_cov.jpg,0,0,550
Iron Man 2.0,7.1,https://comicvine.gamespot.com/a/uploads/scale_medium/5/50638/1945173-cover.jpg,0,0,550
Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/7/79/Iron_Man_Vol_4_1.jpg,0,0,550
Iron Man,2,https://static.wikia.nocookie.net/marveldatabase/images/0/08/Iron_Man_Vol_4_2.jpg,0,0,550
Iron Man,3,https://static.wikia.nocookie.net/marveldatabase/images/d/d3/Iron_Man_Vol_4_3.jpg,0,0,550
Iron Man,5,https://static.wikia.nocookie.net/marveldatabase/images/5/52/Iron_Man_Vol_4_5.jpg,0,0,550
Iron Man,6,https://static.wikia.nocookie.net/marveldatabase/images/8/86/Iron_Man_Vol_4_6.jpg,0,0,550
Iron Man,8,https://static.wikia.nocookie.net/marveldatabase/images/2/25/Iron_Man_Vol_4_8.jpg,0,0,550
Iron Man,9,https://static.wikia.nocookie.net/marveldatabase/images/3/32/Iron_Man_Vol_4_9.jpg,0,0,550
Iron Man,10,https://static.wikia.nocookie.net/marveldatabase/images/1/1c/Iron_Man_Vol_4_10.jpg,0,0,550
Iron Man,11,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/5029887-2552523898-image_gallery,0,0,550
Iron Man,12,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/5029888-2171088365-image_gallery,0,0,550
Iron Man,13,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/5029889-2030814686-image_gallery,0,0,550
Iron Man,14,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/5029890-8111224614-image_gallery,0,0,550
Iron Man,15,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/5031410-9892323788-image_gallery,0,0,550
Iron Man,16,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/5031412-1062959457-image_gallery,0,0,550
Iron Man,17,https://comicvine.gamespot.com/a/uploads/scale_medium/11112/111121983/5031413-1905719646-image_gallery,0,0,550
Tony Stark: Iron Man,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6477334-01.jpg,0,0,550
Tony Stark: Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6518439-02.jpg,0,0,550
Tony Stark: Iron Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6561163-03.jpg,0,0,550
Tony Stark: Iron Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6632924-04.jpg,0,0,550
Tony Stark: Iron Man,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6668504-05.jpg,0,0,550
Tony Stark: Iron Man,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6695439-06.jpg,0,0,550
Tony Stark: Iron Man,7,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6745713-07.jpg,0,0,550
Tony Stark: Iron Man,8,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6790037-08.jpg,0,0,550
Tony Stark: Iron Man,9,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6840360-09.jpg,0,0,550
Tony Stark: Iron Man,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6894729-10.jpg,0,0,550
Tony Stark: Iron Man,11,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6939291-11.jpg,0,0,550
Tony Stark: Iron Man,12,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6959446-12.jpg,0,0,550
Tony Stark: Iron Man,13,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6976330-13.jpg,0,0,550
Tony Stark: Iron Man,14,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7017556-14.jpg,0,0,550
Tony Stark: Iron Man,15,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7047364-15.jpg,0,0,550
Tony Stark: Iron Man,16,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7076079-16.jpg,0,0,550
Tony Stark: Iron Man,17,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7116902-17.jpg,0,0,550
Tony Stark: Iron Man,18,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7153396-18.jpg,0,0,550
Tony Stark: Iron Man,19,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7184537-19.jpg,0,0,550
Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Iron_Man_Vol_6_1.jpg,0,0,550
Iron Man,2,https://static.wikia.nocookie.net/marveldatabase/images/6/6c/Iron_Man_Vol_5_2.jpg,0,0,550
Iron Man,3,https://static.wikia.nocookie.net/marveldatabase/images/2/2c/Iron_Man_Vol_5_3.jpg,0,0,550
Iron Man,5,https://static.wikia.nocookie.net/marveldatabase/images/d/d1/Iron_Man_Vol_5_5.jpg,0,0,550
Iron Man,6,https://static.wikia.nocookie.net/marveldatabase/images/f/f9/Iron_Man_Vol_5_6.jpg,0,0,550
Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Iron_Man_Vol_6_1.jpg,0,0,550
Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/7/76/Iron_Man_Vol_5_1.jpg,0,0,550
Iron Man,2,https://static.wikia.nocookie.net/marveldatabase/images/6/6c/Iron_Man_Vol_5_2.jpg,0,0,550
Iron Man,3,https://static.wikia.nocookie.net/marveldatabase/images/2/2c/Iron_Man_Vol_5_3.jpg,0,0,550
Iron Man,5,https://static.wikia.nocookie.net/marveldatabase/images/d/d1/Iron_Man_Vol_5_5.jpg,0,0,550
Iron Man,6,https://static.wikia.nocookie.net/marveldatabase/images/f/f9/Iron_Man_Vol_5_6.jpg,0,0,550
Iron Man: Inevitable,1,https://static.wikia.nocookie.net/marveldatabase/images/4/40/Iron_Man_Inevitable_Vol_1_1.jpg,0,0,550
Iron Man: Inevitable,2,https://comicvine.gamespot.com/a/uploads/scale_medium/1/10135/301308-18289-122564-1-iron-man-the-inevit.jpg,0,0,550
Iron Man: Inevitable,3,https://comicvine.gamespot.com/a/uploads/scale_medium/1/10135/301377-18289-122571-1-iron-man-the-inevit.jpg,0,0,550
Iron Man: Inevitable,4,https://comicvine.gamespot.com/a/uploads/scale_medium/1/10135/302674-18289-122630-1-iron-man-the-inevit.jpg,0,0,550
Iron Man: Inevitable,5,https://comicvine.gamespot.com/a/uploads/scale_medium/1/10135/303927-18289-122702-1-iron-man-the-inevit.jpg,0,0,550
Iron Man: Inevitable,6,https://comicvine.gamespot.com/a/uploads/scale_medium/1/10135/304636-18289-122720-1-iron-man-the-inevit.jpg,0,0,550
Iron Man: Viva Las Vegas,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/9241/488028-001.jpg,0,0,550
Iron Man: Viva Las Vegas,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/3186826-02.jpg,0,0,550
Iron Man/Thor,1,https://comicvine.gamespot.com/a/uploads/scale_medium/3/38919/1492306-iron_man_thor_1.jpg,0,0,550
Iron Patriot,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/3718051-01a.jpg,0,0,550
Iron Patriot,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/3775353-02.jpg,0,0,550
Iron Patriot,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/3850467-03.jpg,0,0,550
Iron Patriot,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/3898440-04.jpg,0,0,550
Iron Patriot,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/3994009-05.jpg,0,0,550
International Iron Man,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5099117-01.jpg,0,0,550
International Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5173928-02.jpg,0,0,550
International Iron Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5212660-03.jpg,0,0,550
International Iron Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5264905-04.jpg,0,0,550
International Iron Man,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5342780-05.jpg,0,0,550
International Iron Man,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/5396616-06.jpg,0,0,550
Invincible Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/4/48/Invincible_Iron_Man_Vol_5_1.jpg,0,0,550
Invincible Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11144/111442876/8787716-vbbr.jpg,0,0,550
Invincible Iron Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11144/111442876/8822456-large-5870176.jpg,0,0,550
Invincible Iron Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/11144/111442876/8881607-dgdhfd.jpg,0,0,550
Invincible Iron Man,5,https://comicvine.gamespot.com/a/uploads/scale_medium/8/85175/8921404-invincibleironman%235.jpeg,0,0,550
Invincible Iron Man,6,https://comicvine.gamespot.com/a/uploads/scale_medium/11144/111442876/8936082-ccz.jpg,0,0,550
Invincible Iron Man,8,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9032703-wwww.jpg,0,0,550
Invincible Iron Man,9,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9067773-wwww.jpg,0,0,550
Invincible Iron Man,10,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9110871-wwww.jpg,0,0,550
Invincible Iron Man,1,https://static.wikia.nocookie.net/marveldatabase/images/4/48/Invincible_Iron_Man_Vol_5_1.jpg,0,0,550
Ironheart,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6703937-01.jpg,0,0,550
Ironheart,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6762377-02.jpg,0,0,550
Ironheart,3,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6799252-03.jpg,0,0,550
Ironheart,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6864496-04.jpg,0,0,550
Ironheart,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6904576-05.jpg,0,0,550
Ironheart,6,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6931797-06.jpg,0,0,550
Ironheart,7,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/6967236-07.jpg,0,0,550
Ironheart,8,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7000477-08.jpg,0,0,550
Ironheart,9,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7040972-09.jpg,0,0,550
Ironheart,10,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7068261-10.jpg,0,0,550
Ironheart,11,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7125537-11.jpg,0,0,550
Ironheart,12,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7161602-12.jpg,0,0,550
Moon Knight,1,https://static.wikia.nocookie.net/marveldatabase/images/3/3d/Moon_Knight_Vol_7_1.jpg,0,0,550
Moon Knight,2,https://static.wikia.nocookie.net/marveldatabase/images/9/96/Moon_Knight_Vol_7_2.jpg,0,0,550
Free Comic Book Day,1,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/2765542-smfcbd_01.jpg,0,0,550
Moon Knight,11,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8587136-0163263239-20908.jpg,0,0,550
Moon Knight,15,https://comicvine.gamespot.com/a/uploads/scale_medium/12/124259/8646979-large-4127389.jpg,0,0,550
Moon Knight,25,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9136528-wwww.jpg,0,0,550
Moon Knight,25,https://comicvine.gamespot.com/a/uploads/scale_medium/11/110017/9136528-wwww.jpg,0,0,550
Moon Knight Annual,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/7066207-01.jpg,0,0,550
Superior Iron Man,1,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4212113-01.jpg,0,0,550
Superior Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/4240305-02.jpg,0,0,550
Captain America/Iron Man,1,https://comicvine.gamespot.com/a/uploads/scale_medium/12/124259/8280114-capiron.jpg,0,0,550
Captain America/Iron Man,2,https://comicvine.gamespot.com/a/uploads/scale_medium/11122/111222211/6373148-blank.png,0,0,550
Captain America/Iron Man,3,https://comicvine.gamespot.com/a/uploads/scale_medium/11122/111222211/6373148-blank.png,0,0,550
Captain America/Iron Man,4,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8402808-7074879349-20670.jpg,0,0,550
Captain America/Iron Man,5,https://comicvine.gamespot.com/a/uploads/scale_medium/6/67663/8425788-0489715025-20758.jpg,0,0,550
Iron Man Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/0/3125/3581773-iro1.jpg,0,0,550
Uncanny X-Men Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/9/96747/3624898-1-ux495-xml208.jpg,0,0,550
Nova Special,1,https://comicvine.gamespot.com/a/uploads/scale_medium/3/38919/1432337-nova_vol_4_nova_corps.jpg,0,0,550
Invincible Iron Man,502,https://comicvine.gamespot.com/a/uploads/scale_medium/8/87073/1722374-invincibleironman502a.jpg,0,0,550
